sentence	token	label
	from	O
	many	O
	different	O
	peoples	O
	.	O
	five	O
	months	O
	ago	O
	","	O
	a	O
	trader	O
	who	O
	is	O
	a	O
	white	O
	man	O
	had	O
	been	O
	from	O
	foreign	O
	country	O
	gave	O
	her	O
	a	O
	nice	O
	present	O
	and	O
	invited	O
	her	O
	for	O
	a	O
	dinner	O
	.	O
	Beatrice	B-MINR
	was	O
	very	O
	exited	O
	about	O
	the	O
	dinner	O
	.	O
	while	O
	they	O
	were	O
	having	O
	dinner	O
	.	O
	while	O
	they	O
	were	O
	having	O
	dinner	O
	he	O
	asked	O
	her	O
	if	O
	they	O
	can	O
	go	O
	and	O
	spent	O
	night	O
	in	O
	a	O
	hotel	O
	room	O
	.	O
	Beatrice	B-MINR
	accepted	O
	The	O
	white	O
	man	O
	had	O
	AIDS	O
	which	O
	he	O
	got	O
	from	O
	another	O
	person	O
	.	O
	Beatrice	B-MINR
	was	O
	infected	O
	.	O
	He	O
	gave	O
	her	O
	30	O
	thousand	O
	on	O
	top	O
	AIDS	O
	.	O
	Beatrice	B-MINR
	is	O
	now	O
	positive	O
	.	O
	She	O
	is	O
	still	O
	in	O
	high	O
	school	O
	but	O
	very	O
	sad	O
	what	O
	happened	O
	to	O
	her	O
	.	O
	she	O
	normally	O
	adviced	O
	other	O
	girls	O
	never	O
	to	O
	go	O
	out	O
	or	O
	accept	O
	gifts	O
	from	O
	strangers	O
	.	O
		
	stop-x	stop-x
		
	Save	B-ORG
	Africa	I-ORG
	Children	I-ORG
	is	O
	real	O
	saver	O
	for	O
	children	O
	especially	O
	who	O
	are	O
	HIV	O
	positive	O
	and	O
	orphans	O
	.	O
	Many	O
	people	O
	and	O
	families	O
	in	O
	Ngando	B-ORG
	community	I-ORG
	have	O
	benefited	O
	through	O
	Save	B-ORG
	Africa	I-ORG
	.	O
	HIV	O
	children	O
	and	O
	orphans	O
	are	O
	being	O
	offered	O
	education	O
	through	O
	Cornerstone	B-ORG
	Children	I-ORG
	Academy	I-ORG
	Centre	I-ORG
	.	O
	The	O
	support	O
	is	O
	given	O
	to	O
	the	O
	centre	O
	to	O
	support	O
	vulnerable	O
	children	O
	in	O
	the	O
	community	O
	.	O
	Food	O
	is	O
	being	O
	given	O
	by	O
	Save	B-ORG
	Africa	I-ORG
	.	O
	It	O
	has	O
	change	O
	community	O
	children	O
	way	O
	of	O
	living	O
	.	O
		
	stop-x	stop-x
		
	Plan	B-ORG
	internation	I-ORG
	has	O
	done	O
	alot	O
	especially	O
	in	O
	Dagoretti	B-LOC
	Division	I-LOC
	.	O
	Many	O
	schools	O
	and	O
	centers	O
	have	O
	benefited	O
	from	O
	this	O
	organisation	O
	Franel	B-ORG
	children	I-ORG
	centre	I-ORG
	got	O
	abusary	O
	from	O
	the	O
	organisation	O
	.	O
	Many	O
	vulnerable	O
	children	O
	in	O
	Ngando	B-LOC
	","	O
	kawangware	B-LOC
	and	O
	lenana	B-LOC
	are	O
	being	O
	sponsored	O
	through	O
	plan	O
	.	O
	They	O
	buy	O
	books	O
	","	O
	pencils	O
	and	O
	pay	O
	fees	O
	for	O
	vulnerable	O
	orphan	O
	needy	O
	children	O
	.	O
	It	O
	has	O
	really	O
	improved	O
	the	O
	poor	O
	and	O
	gives	O
	hopes	O
	to	O
	this	O
	young	O
	children	O
	.	O
	Franel	O
	pupil	O
	can	O
	afford	O
	asmile	O
	on	O
	face	O
	as	O
	well	O
	as	O
	community	O
	.	O
		
	stop-x	stop-x
		
	Cane	B-ORG
	International	I-ORG
	has	O
	given	O
	Kevin	B-ADLT
	a	O
	smile	O
	on	O
	his	O
	face	O
	.	O
	Now	O
	Kevin	B-ADLT
	is	O
	on	O
	his	O
	fourth	O
	year	O
	in	O
	university	O
	.	O
	Kevin	B-ADLT
	is	O
	orphans	O
	his	O
	parent	O
	died	O
	on	O
	road	O
	accident	O
	.	O
	Kevin	B-ADLT
	is	O
	now	O
	going	O
	through	O
	support	O
	from	O
	Care	B-ORG
	International	I-ORG
	is	O
	graduating	O
	in	O
	Bachelor	O
	of	O
	Health	O
	.	O
		
	stop-x	stop-x
		
	Precious	B-ORG
	Talent	I-ORG
	through	O
	Oliech	B-ADLT
	who	O
	is	O
	akenyan	O
	footballer	O
	received	O
	a	O
	donation	O
	from	O
	Oliech	B-ADLT
	.	O
	Food	O
	was	O
	being	O
	issued	O
	with	O
	groups	O
	of	O
	Youth	O
	boys	O
	from	O
	Oliech	B-ORG
	foundation	I-ORG
	which	O
	was	O
	formed	O
	recently	O
	.	O
	Now	O
	the	O
	centre	O
	has	O
	set	O
	up	O
	feeding	O
	program	O
	to	O
	the	O
	children	O
	where	O
	by	O
	lunch	O
	is	O
	being	O
	provided	O
	at	O
	the	O
	centre	O
	.	O
	This	O
	is	O
	to	O
	eradicate	O
	poverty	O
	of	O
	hunger	O
	among	O
	children	O
	especially	O
	the	O
	needy	O
	.	O
		
	stop-x	stop-x
		
	Save	B-ORG
	Africa	I-ORG
	Children	I-ORG
	is	O
	real	O
	saver	O
	for	O
	children	O
	especially	O
	who	O
	are	O
	HIV	O
	positive	O
	and	O
	orphans	O
	.	O
	Many	O
	people	O
	and	O
	families	O
	in	O
	Ngando	B-ORG
	community	I-ORG
	have	O
	benefited	O
	through	O
	Save	B-ORG
	Africa	I-ORG
	.	O
	HIV	O
	children	O
	and	O
	orphans	O
	are	O
	being	O
	offered	O
	education	O
	through	O
	Cornerstone	B-ORG
	Children	I-ORG
	Academy	I-ORG
	Centre	I-ORG
	.	O
	The	O
	support	O
	is	O
	given	O
	to	O
	the	O
	centre	O
	to	O
	support	O
	vulnerable	O
	children	O
	in	O
	the	O
	community	O
	.	O
	Food	O
	is	O
	being	O
	given	O
	by	O
	Save	B-ORG
	Africa	I-ORG
	.	O
	It	O
	has	O
	change	O
	community	O
	children	O
	way	O
	of	O
	living	O
	.	O
		
	stop-x	stop-x
		
	Alice	B-ADLT
	lives	O
	in	O
	Dagoretti	B-LOC
	Market	I-LOC
	Centre	I-LOC
	at	O
	corner	O
	.	O
	She	O
	likes	O
	being	O
	given	O
	lifts	O
	with	O
	matatu	O
	conductors	O
	and	O
	grivers	O
	.	O
	One	O
	day	O
	a	O
	matatu	O
	driver	O
	gave	O
	her	O
	a	O
	lift	O
	to	O
	town	O
	.	O
	It	O
	was	O
	111	O
	route	O
	ngong	B-LOC
	road	I-LOC
	.	O
	They	O
	went	O
	to	O
	town	O
	","	O
	ate	O
	chips	O
	and	O
	Alice	B-ADLT
	was	O
	very	O
	excited	O
	.	O
	The	O
	matatu	O
	driver	O
	invited	O
	her	O
	to	O
	his	O
	house	O
	in	O
	Ngong	B-LOC
	.	O
	Alice	B-ADLT
	accepted	O
	and	O
	went	O
	.	O
	While	O
	they	O
	were	O
	in	O
	the	O
	house	O
	","	O
	He	O
	asked	O
	her	O
	to	O
	have	O
	sex	O
	with	O
	him	O
	.	O
	The	O
	driver	O
	had	O
	AIDS	O
	which	O
	he	O
	got	O
	from	O
	other	O
	girls	O
	.	O
	because	O
	the	O
	keep	O
	on	O
	changing	O
	ladies	O
	.	O
	Alice	B-ADLT
	was	O
	very	O
	disappoited	O
	after	O
	realizing	O
	she	O
	was	O
	positive	O
	.	O
	she	O
	has	O
	learnt	O
	a	O
	lesson	O
	she	O
	has	O
	joined	O
	other	O
	women	O
	who	O
	are	O
	positive	O
	and	O
	are	O
	cancelling	O
	young	O
	women	O
	in	O
	the	O
	community	O
	.	O
		
	stop-x	stop-x
		
	Enter	O
	on	O
	Global	B-ORG
	Giving	I-ORG
	and	O
	pray	O
	that	O
	you	O
	do	O
	n't	O
	fail	O
	test	O
	that	O
	is	O
	before	O
	you	O
	Global	B-ORG
	Giving	I-ORG
	story	I-ORG
	telling	O
	project	O
	.	O
	The	O
	key	O
	to	O
	success	O
	is	O
	entering	O
	of	O
	Global	O
	with	O
	an	O
	agenda	O
	that	O
	's	O
	amendable	O
	.	O
	Yes	O
	we	O
	know	O
	what	O
	we	O
	are	O
	seeking	O
	Global	O
	for	O
	bring	O
	before	O
	.	O
	With	O
	all	O
	promises	O
	given	O
	to	O
	us	O
	through	O
	Global	O
	we	O
	ca	O
	n't	O
	assume	O
	that	O
	we	O
	know	O
	exactly	O
	what	O
	Global	B-ORG
	Giving	I-ORG
	is	O
	doing	O
	in	O
	this	O
	situation	O
	.	O
	We	O
	seek	O
	based	O
	on	O
	what	O
	we	O
	perceive	O
	.	O
	It	O
	is	O
	possible	O
	let	O
	it	O
	be	O
	done	O
	to	O
	the	O
	community	O
	for	O
	a	O
	change	O
	.	O
	we	O
	declared	O
	Global	B-ORG
	Giving	I-ORG
	but	O
	we	O
	are	O
	amendable	O
	realizing	O
	we	O
	do	O
	n't	O
	know	O
	the	O
	will	O
	of	O
	Global	B-ORG
	giving	I-ORG
	.	O
	Bravo	O
	!	O
		
	stop-x	stop-x
		
	Coptic	B-ORG
	church	I-ORG
	on	O
	Ngong	B-LOC
	road	I-LOC
	is	O
	a	O
	community	O
	church	O
	that	O
	gives	O
	support	O
	to	O
	needy	O
	children	O
	that	O
	comes	O
	in	O
	poor	O
	families	O
	Christabell	B-MINR
	is	O
	among	O
	the	O
	beneficiaries	O
	from	O
	the	O
	girls	O
	who	O
	is	O
	being	O
	paid	O
	school	O
	fees	O
	through	O
	church	O
	organisation	O
	.	O
	Coptic	B-ORG
	has	O
	really	O
	changed	O
	her	O
	life	O
	and	O
	she	O
	is	O
	on	O
	forth	O
	year	O
	.	O
	She	O
	really	O
	than	O
	Coptic	B-ORG
	for	O
	their	O
	support	O
	by	O
	changing	O
	children	O
	lives	O
	.	O
		
	stop-x	stop-x
		
	Vanila	B-MINR
	befriended	O
	a	O
	married	O
	man	O
	.	O
	The	O
	man	O
	use	O
	to	O
	come	O
	pick	O
	Vanila	B-MINR
	and	O
	go	O
	out	O
	.	O
	A	O
	man	O
	would	O
	always	O
	give	O
	Vanita	B-MINR
	a	O
	lift	O
	in	O
	his	O
	car	O
	sometimes	O
	he	O
	brought	O
	sweets	O
	and	O
	ice	O
	cream	O
	and	O
	give	O
	to	O
	her	O
	as	O
	a	O
	present	O
	.	O
	Vanita	B-MINR
	dearly	O
	paidforlt	O
	forgetting	O
	that	O
	she	O
	is	O
	still	O
	a	O
	student	O
	.	O
	They	O
	started	O
	dating	O
	.	O
	Vanita	B-MINR
	's	O
	parents	O
	never	O
	knew	O
	what	O
	was	O
	going	O
	on	O
	with	O
	their	O
	daughter	O
	.	O
	One	O
	day	O
	her	O
	mother	O
	decided	O
	to	O
	follow	O
	her	O
	after	O
	she	O
	had	O
	left	O
	home	O
	because	O
	she	O
	wanted	O
	to	O
	know	O
	Vanita	B-MINR
	changing	O
	in	O
	home	O
	dress	O
	.	O
	She	O
	followed	O
	her	O
	until	O
	she	O
	saw	O
	the	O
	house	O
	she	O
	entered	O
	.	O
	She	O
	went	O
	direct	O
	to	O
	police	O
	station	O
	and	O
	the	O
	man	O
	and	O
	VanitaThey	B-MINR
	were	O
	taken	O
	to	O
	police	O
	station	O
	","	O
	beaten	O
	and	O
	the	O
	man	O
	was	O
	fired	O
	Vanita	B-MINR
	was	O
	trnsfered	O
	to	O
	boarding	O
	school	O
	.	O
	She	O
	change	O
	.	O
		
	stop-x	stop-x
		
	Kivuli	B-ORG
	Centre	I-ORG
	is	O
	community	O
	Catholic	O
	Centre	O
	started	O
	with	O
	Father	O
	Kizito	B-ADLT
	to	O
	improve	O
	lives	O
	of	O
	youth	O
	and	O
	children	O
	in	O
	Dagoretti	B-LOC
	.	O
	We	O
	have	O
	vocational	O
	training	O
	for	O
	youth	O
	also	O
	they	O
	have	O
	a	O
	centre	O
	for	O
	orphans	O
	inside	O
	.	O
	They	O
	care	O
	give	O
	education	O
	to	O
	orphans	O
	where	O
	they	O
	have	O
	established	O
	a	O
	home	O
	for	O
	poor	O
	and	O
	orphans	O
	.	O
	It	O
	has	O
	really	O
	changed	O
	many	O
	many	O
	orphans	O
	in	O
	the	O
	community	O
	.	O
	Thank	O
	you	O
	father	O
	Kizito	B-ADLT
	for	O
	wonder	O
	work	O
	in	O
	the	O
	community	O
	.	O
		
	stop-x	stop-x
		
	Sophira	B-ADLT
	and	O
	James	B-ADLT
	had	O
	two	O
	children	O
	called	O
	Ibra	B-MINR
	and	O
	Sifa	B-MINR
	.	O
	The	O
	two	O
	children	O
	grew	O
	together	O
	and	O
	played	O
	together	O
	.	O
	But	O
	they	O
	have	O
	no	O
	manners	O
	The	O
	parents	O
	do	O
	n't	O
	care	O
	about	O
	it	O
	.	O
	They	O
	decided	O
	to	O
	play	O
	when	O
	church	O
	service	O
	was	O
	going	O
	on	O
	.	O
	Ibra	B-MINR
	went	O
	out	O
	and	O
	met	O
	his	O
	other	O
	children	O
	.	O
	They	O
	decided	O
	to	O
	get	O
	out	O
	of	O
	the	O
	gate	O
	when	O
	parents	O
	were	O
	still	O
	in	O
	church	O
	.	O
	Coming	O
	to	O
	realize	O
	he	O
	is	O
	missing	O
	Sifa	B-MINR
	told	O
	them	O
	he	O
	went	O
	out	O
	with	O
	his	O
	friend	O
	.	O
	They	O
	found	O
	him	O
	begging	O
	money	O
	for	O
	cars	O
	with	O
	the	O
	othe	O
	two	O
	boys	O
	.	O
	They	O
	were	O
	very	O
	surprised	O
	but	O
	Sifa	B-MINR
	told	O
	them	O
	even	O
	he	O
	does	O
	n't	O
	attend	O
	school	O
	that	O
	is	O
	his	O
	habit	O
	way	O
	since	O
	.	O
	The	O
	boy	O
	was	O
	punished	O
	and	O
	taken	O
	to	O
	aboarding	O
	now	O
	he	O
	has	O
	completely	O
	changed	O
	.	O
		
	stop-x	stop-x
		
	Grooming	B-ORG
	leadership	I-ORG
	Network	I-ORG
	(	I-ORG
	Glean	I-ORG
	)	I-ORG
	is	O
	launching	O
	an	O
	awareness	O
	mobilizing	O
	campaign	O
	with	O
	donation	O
	of	O
	farm	O
	tool	O
	and	O
	seedling	O
	in	O
	school	O
	to	O
	promote	O
	farming	O
	in	O
	Rural	B-LOC
	Kenya	I-LOC
	and	O
	urban	O
	.	O
	Eutycus	B-ORG
	is	O
	among	O
	the	O
	school	O
	which	O
	are	O
	being	O
	educated	O
	.	O
	Education	O
	farming	O
	leadership	O
	school	O
	grooming	O
	.	O
	Model	O
	the	O
	youth	O
	in	O
	schools	O
	to	O
	better	O
	Kenya	B-LOC
	in	O
	future	O
	.	O
	Continue	O
	Eutycus	B-ORG
	and	O
	change	O
	the	O
	world	O
	with	O
	(	O
	Glean	B-ORG
	)	O
	.	O
		
	stop-x	stop-x
		
	Hope	O
	and	O
	trust	O
	in	O
	Global	B-ORG
	giving	I-ORG
	it	O
	will	O
	make	O
	you	O
	go	O
	far	O
	.	O
	The	O
	Community	O
	will	O
	change	O
	","	O
	Education	O
	will	O
	be	O
	given	O
	free	O
	","	O
	The	O
	orphans	O
	and	O
	the	O
	needy	O
	will	O
	see	O
	light	O
	.	O
	Invest	O
	in	O
	Global	B-ORG
	Giving	I-ORG
	make	O
	it	O
	real	O
	through	O
	story	O
	telling	O
	.	O
	Brosis	B-ORG
	Centre	I-ORG
	in	O
	Ngando	B-LOC
	can	O
	now	O
	changing	O
	community	O
	way	O
	to	O
	creating	O
	Ideas	O
	.	O
	Telling	O
	people	O
	in	O
	the	O
	community	O
	let	O
	Global	B-ORG
	Giving	I-ORG
	your	O
	heart	O
	ambitions	O
	and	O
	source	O
	of	O
	your	O
	heart	O
	delight	O
	.	O
		
	stop-x	stop-x
		
	Achieng	B-MINR
	was	O
	happily	O
	playing	O
	with	O
	fire	O
	.	O
	Her	O
	mother	O
	was	O
	outside	O
	washing	O
	clothes	O
	.	O
	Suddenly	O
	she	O
	heard	O
	Achieng	B-MINR
	scream	O
	.	O
	She	O
	ran	O
	to	O
	the	O
	house	O
	to	O
	find	O
	Achieng	B-MINR
	's	O
	clothes	O
	on	O
	fire	O
	.	O
	Achieng	B-MINR
	legs	O
	were	O
	badly	O
	burned	O
	by	O
	the	O
	fire	O
	.	O
	She	O
	was	O
	taken	O
	to	O
	the	O
	hospital	O
	where	O
	was	O
	hospitalized	O
	.	O
	She	O
	will	O
	never	O
	walk	O
	again	O
	because	O
	she	O
	was	O
	badly	O
	burned	O
	.	O
		
	stop-x	stop-x
		
	Lukas	B-ADLT
	is	O
	a	O
	christian	O
	at	O
	Keongo	B-ORG
	Centre	I-ORG
	of	I-ORG
	Gospel	I-ORG
	mission	I-ORG
	.	O
	Keongo	B-ORG
	is	O
	for	O
	from	O
	matobo	B-ORG
	Gospel	I-ORG
	mission	I-ORG
	.	O
	Lukas	B-ADLT
	and	O
	other	O
	christians	O
	formed	O
	a	O
	small	O
	chrstian	O
	community	O
	in	O
	their	O
	village	O
	for	O
	prayer	O
	and	O
	support	O
	.	O
	Lukas	B-ADLT
	and	O
	other	O
	christians	O
	have	O
	travel	O
	to	O
	Motobo	B-ORG
	Gospel	I-ORG
	mission	I-ORG
	for	O
	worship	O
	.	O
	The	O
	elderly	O
	","	O
	sick	O
	and	O
	children	O
	could	O
	not	O
	travel	O
	long	O
	distances	O
	.	O
	After	O
	consulting	O
	with	O
	mission	O
	leaders	O
	","	O
	Lukas	B-ADLT
	and	O
	christians	O
	put	O
	up	O
	a	O
	building	O
	at	O
	Keongo	B-ORG
	centre	I-ORG
	.	O
	They	O
	have	O
	prayers	O
	services	O
	without	O
	priest	O
	at	O
	the	O
	centre	O
	.	O
	Twice	O
	a	O
	week	O
	","	O
	the	O
	christians	O
	meet	O
	at	O
	the	O
	centre	O
	for	O
	prayer	O
	.	O
	tHey	O
	also	O
	organize	O
	themselves	O
	to	O
	visit	O
	homes	O
	.	O
	Everyone	O
	is	O
	now	O
	able	O
	to	O
	able	O
	to	O
	attend	O
	prayers	O
	and	O
	services	O
	in	O
	the	O
	community	O
	.	O
	They	O
	are	O
	changing	O
	peoples	O
	to	O
	follow	O
	God	O
	and	O
	many	O
	converting	O
	to	O
	christians	O
	.	O
		
	stop-x	stop-x
		
	Eytcus	B-ADLT
	is	O
	a	O
	community	O
	school	O
	in	O
	ngando	B-LOC
	.	O
	One	O
	day	O
	groups	O
	of	O
	boys	O
	in	O
	Eutycus	B-LOC
	were	O
	smoking	O
	cigarette	O
	behind	O
	school	O
	toilets	O
	.	O
	They	O
	knew	O
	it	O
	was	O
	bad	O
	to	O
	smoke	O
	.	O
	and	O
	it	O
	was	O
	a	O
	bad	O
	habit	O
	.	O
	Thus	O
	why	O
	they	O
	were	O
	hiding	O
	.	O
	Sarum	B-MINR
	was	O
	apolite	O
	boy	O
	in	O
	school	O
	and	O
	hardworking	O
	.	O
	They	O
	saw	O
	Sarum	B-MINR
	they	O
	decided	O
	to	O
	invite	O
	him	O
	to	O
	fun	O
	with	O
	them	O
	.	O
	Sarum	B-MINR
	got	O
	there	O
	a	O
	found	O
	them	O
	smoking	O
	.	O
	They	O
	greeted	O
	him	O
	and	O
	invite	O
	him	O
	to	O
	fun	O
	with	O
	.	O
	Sarum	B-MINR
	have	O
	a	O
	smoke	O
	.	O
	it	O
	is	O
	nice	O
	","	O
	one	O
	boy	O
	said	O
	.	O
	Sarum	B-MINR
	replied	O
	NO	O
	.	O
	I	O
	do	O
	nt	O
	smoke	O
	and	O
	will	O
	never	O
	.	O
	It	O
	is	O
	wrong	O
	also	O
	you	O
	are	O
	breaking	O
	one	O
	of	O
	school	O
	rules	O
	.	O
	The	O
	boys	O
	felt	O
	it	O
	and	O
	were	O
	very	O
	sad	O
	what	O
	his	O
	friend	O
	told	O
	them	O
	.	O
	They	O
	asked	O
	Sarum	B-MINR
	to	O
	forgive	O
	them	O
	","	O
	they	O
	will	O
	never	O
	do	O
	that	O
	again	O
	.	O
		
	stop-x	stop-x
		
	Many	O
	Youth	O
	are	O
	now	O
	turning	O
	their	O
	lives	O
	to	O
	God	O
	in	O
	Ngando	B-LOC
	community	I-LOC
	through	O
	Calvary	B-ORG
	Temple	I-ORG
	.	O
	Is	O
	a	O
	church	O
	where	O
	full	O
	counsel	O
	of	O
	God	O
	word	O
	is	O
	believed	O
	","	O
	taught	O
	without	O
	Compramise	O
	","	O
	live	O
	an	O
	obedience	O
	include	O
	a	O
	christian	O
	school	O
	","	O
	adult	O
	bible	O
	study	O
	","	O
	and	O
	aggressive	O
	mission	O
	program	O
	.	O
	It	O
	is	O
	now	O
	working	O
	as	O
	an	O
	independent	O
	ministry	O
	averseeing	O
	and	O
	training	O
	local	O
	Youth	O
	pastors	O
	.	O
	It	O
	has	O
	changed	O
	Youth	O
	and	O
	especially	O
	the	O
	community	O
	people	O
	.	O
	It	O
	has	O
	a	O
	vision	O
	for	O
	youth	O
	in	O
	the	O
	community	O
	.	O
	Make	O
	change	O
	for	O
	Ngando	B-ORG
	Youth	I-ORG
	group	I-ORG
	change	O
	","	O
	change	O
	change	O
	for	O
	the	O
	community	O
	.	O
		
	stop-x	stop-x
		
	Anne	B-ADLT
	is	O
	HIV	O
	positive	O
	.	O
	Recently	O
	I	O
	met	O
	Anne	B-ADLT
	very	O
	happy	O
	and	O
	beutiful	O
	.	O
	I	O
	was	O
	with	O
	my	O
	friend	O
	Anita	B-ADLT
	who	O
	is	O
	positive	O
	.	O
	I	O
	have	O
	no	O
	fear	O
	","	O
	I	O
	don`t	O
	know	O
	what	O
	future	O
	holds	O
	.	O
	They	O
	don`t	O
	want	O
	to	O
	take	O
	responsibility	O
	of	O
	caring	O
	for	O
	another	O
	person	O
	whose	O
	health	O
	is	O
	uncertain	O
	when	O
	their	O
	own	O
	health	O
	is	O
	not	O
	guaranteed	O
	","	O
	she	O
	said	O
	.	O
	It	O
	really	O
	affected	O
	me	O
	and	O
	I	O
	told	O
	her	O
	I	O
	do	O
	care	O
	.	O
	She	O
	narrated	O
	her	O
	story	O
	how	O
	she	O
	met	O
	someone	O
	really	O
	nice	O
	we	O
	have	O
	great	O
	relationship	O
	said	O
	Anne	B-ADLT
	.	O
	Anita	B-ADLT
	my	O
	friend	O
	join	O
	me	O
	and	O
	change	O
	others	O
	in	O
	our	O
	community	O
	.	O
	She	O
	met	O
	Aman	B-ADLT
	through	O
	club	O
	","	O
	she	O
	has	O
	told	O
	his	O
	sister	O
	her	O
	status	O
	they	O
	know	O
	but	O
	he	O
	has	O
	never	O
	told	O
	anyone	O
	and	O
	refuses	O
	to	O
	meet	O
	my	O
	family	O
	because	O
	he	O
	fears	O
	they	O
	may	O
	not	O
	accept	O
	him	O
	and	O
	may	O
	tell	O
	others	O
	people	O
	his	O
	status	O
	.	O
	Despite	O
	the	O
	difficulties	O
	I	O
	have	O
	no	O
	regrets	O
	about	O
	dating	O
	someone	O
	who	O
	is	O
	HIV	O
	-	O
	negative	O
	.	O
	It	O
	is	O
	easier	O
	than	O
	dating	O
	someone	O
	who	O
	is	O
	HIV	O
	-	O
	negative	O
	.	O
	Join	O
	the	O
	Club	O
	to	O
	change	O
	","	O
	share	O
	and	O
	be	O
	free	O
	with	O
	each	O
	other	O
	.	O
	Anita	B-ADLT
	accepted	O
	.	O
	Now	O
	they	O
	are	O
	changing	O
	other	O
	peoples	O
	lives	O
	.	O
		
	stop-x	stop-x
		
	Wanjiku	B-MINR
	and	O
	Iscar	B-MINR
	are	O
	children	O
	at	O
	city	O
	prime	O
	academy	O
	in	O
	Ngong	B-LOC
	.	O
	One	O
	day	O
	Wanjiku	B-MINR
	waited	O
	for	O
	Iscar	B-MINR
	so	O
	that	O
	they	O
	can	O
	go	O
	together	O
	.	O
	while	O
	Wanjiku	B-MINR
	a	O
	stranger	O
	came	O
	and	O
	found	O
	her	O
	standing	O
	a	O
	long	O
	road	O
	side	O
	.	O
	He	O
	asked	O
	her	O
	what	O
	she	O
	was	O
	waiting	O
	for	O
	.	O
	She	O
	told	O
	him	O
	she	O
	was	O
	waiting	O
	for	O
	her	O
	friend	O
	Iscar	B-MINR
	.	O
	He	O
	asked	O
	her	O
	to	O
	getinto	O
	the	O
	car	O
	for	O
	a	O
	lift	O
	to	O
	school	O
	Wanjiku	B-MINR
	entered	O
	the	O
	car	O
	not	O
	knowing	O
	the	O
	man	O
	wa	O
	a	O
	rapist	O
	.	O
	She	O
	took	O
	Wanjiku	B-MINR
	in	O
	Ngong	B-LOC
	forest	I-LOC
	","	O
	raped	O
	her	O
	and	O
	brought	O
	her	O
	near	O
	her	O
	school	O
	.	O
	The	O
	teacher	O
	on	O
	duty	O
	as	O
	he	O
	was	O
	walking	O
	found	O
	Wanjiku	B-MINR
	lying	O
	helplessly	O
	.	O
	He	O
	took	O
	her	O
	to	O
	school	O
	and	O
	took	O
	herto	O
	hospital	O
	.	O
	The	O
	children	O
	were	O
	warned	O
	never	O
	to	O
	accepts	O
	free	O
	lifts	O
	from	O
	strangers	O
	.	O
	Wanjiku	B-MINR
	recovered	O
	and	O
	she	O
	was	O
	cancelled	O
	after	O
	leaning	O
	a	O
	lesson	O
	.	O
		
	stop-x	stop-x
		
	Oliver	B-ADLT
	and	O
	Mburu	B-ADLT
	","	O
	six	O
	month	O
	ago	O
	they	O
	were	O
	told	O
	with	O
	his	O
	friend	O
	Elisha	B-ADLT
	they	O
	were	O
	going	O
	to	O
	jail	O
	.	O
	His	O
	two	O
	workmate	O
	had	O
	cheated	O
	and	O
	lied	O
	that	O
	they	O
	have	O
	stolen	O
	money	O
	from	O
	safe	O
	from	O
	a	O
	place	O
	of	O
	work	O
	.	O
	They	O
	lost	O
	their	O
	Jobs	O
	and	O
	also	O
	their	O
	car	O
	.	O
	Elisha	B-ADLT
	wondered	O
	how	O
	he	O
	can	O
	help	O
	his	O
	friends	O
	.	O
	He	O
	finally	O
	decided	O
	to	O
	pay	O
	for	O
	a	O
	lawyer	O
	to	O
	defend	O
	Oliver	B-ADLT
	and	O
	Mburu	B-ADLT
	.	O
	Because	O
	he	O
	knew	O
	the	O
	thieves	O
	are	O
	still	O
	in	O
	the	O
	office	O
	.	O
	The	O
	lawyer	O
	argued	O
	the	O
	case	O
	and	O
	finally	O
	they	O
	were	O
	freed	O
	.	O
	Elisha	B-ADLT
	was	O
	very	O
	happy	O
	.	O
	So	O
	Oliver	B-ADLT
	and	O
	mburu	B-ADLT
	.	O
	Elisha	B-ADLT
	had	O
	shown	O
	that	O
	he	O
	loved	O
	his	O
	friend	O
	dearly	O
	.	O
	Amonth	O
	later	O
	the	O
	same	O
	case	O
	appeared	O
	.	O
	Real	O
	victims	O
	were	O
	found	O
	and	O
	Oliver	B-ADLT
	and	O
	mburu	B-ADLT
	went	O
	back	O
	to	O
	their	O
	Jobs	O
	.	O
		
	stop-x	stop-x
		
	Create	O
	","	O
	think	O
	Participate	O
	and	O
	share	O
	with	O
	others	O
	make	O
	it	O
	happen	O
	.	O
	Help	O
	the	O
	community	O
	.	O
	Go	O
	to	O
	Global	B-ORG
	and	O
	cry	O
	for	O
	your	O
	help	O
	.	O
	Ngando	B-ORG
	Universal	I-ORG
	is	O
	among	O
	that	O
	cried	O
	and	O
	now	O
	it	O
	is	O
	really	O
	changing	O
	the	O
	community	O
	especially	O
	on	O
	Global	B-ORG
	Giving	I-ORG
	story	O
	telling	O
	.	O
	Ngando	B-ORG
	community	I-ORG
	it	O
	will	O
	change	O
	through	O
	Global	B-ORG
	Giving	I-ORG
	with	O
	Ngando	B-ORG
	Universal	I-ORG
	.	O
		
	stop-x	stop-x
		
	Kamau	B-ADLT
	and	O
	John	B-ADLT
	were	O
	friends	O
	.	O
	One	O
	day	O
