sentence	token	label
	finish	O
	EDUCATION	O
	.	O
	May	O
	the	O
	Lord	O
	be	O
	with	O
	you	O
	CARE	B-ORG
	KENYA	I-ORG
	.	O
	stop-x	stop-x
		
	Wahu	B-ADLT
	and	O
	Nameless	B-ADLT
	are	O
	couples	O
	and	O
	musicians	O
	in	O
	Kenya	B-LOC
	also	O
	choose	O
	as	O
	ambassador	O
	for	O
	Kenyans	B-ORG
	for	I-ORG
	the	I-ORG
	Kenya	I-ORG
	initiative	I-ORG
	.	O
	They	O
	are	O
	artists	O
	whom	O
	are	O
	recognized	O
	worldwide	O
	because	O
	of	O
	songs	O
	they	O
	compose	O
	and	O
	release	O
	them	O
	.	O
	They	O
	have	O
	shown	O
	their	O
	kind	O
	heart	O
	when	O
	they	O
	were	O
	donating	O
	food	O
	to	O
	North	B-LOC
	Eastern	I-LOC
	of	O
	Kenya	B-LOC
	apart	O
	from	O
	singing	O
	generation	O
	have	O
	known	O
	them	O
	because	O
	of	O
	the	O
	generosity	O
	.	O
	They	O
	have	O
	shown	O
	their	O
	face	O
	to	O
	the	O
	Turkana	B-ORG
	tribe	I-ORG
	and	O
	lecture	O
	Turkana	B-LOC
	residents	O
	on	O
	how	O
	to	O
	invest	O
	and	O
	start	O
	irrigating	O
	to	O
	their	O
	community	O
	.	O
	This	O
	is	O
	what	O
	the	O
	to	O
	couples	O
	have	O
	been	O
	spending	O
	time	O
	roaming	O
	around	O
	but	O
	with	O
	a	O
	moderation	O
	of	O
	willing	O
	to	O
	help	O
	Kenyans	O
	and	O
	building	O
	our	O
	country	O
	to	O
	be	O
	time	O
	Kenya	B-LOC
	","	O
	once	O
	one	O
	guy	O
	said	O
	the	O
	good	O
	we	O
	do	O
	today	O
	it	O
	becomes	O
	better	O
	tomorrow	O
	.	O
	stop-x	stop-x
		
	Wangari	B-ADLT
	Mathai	I-ADLT
	is	O
	one	O
	of	O
	the	O
	women	O
	who	O
	made	O
	our	O
	environment	O
	decorative	O
	.	O
	She	O
	was	O
	born	O
	in	O
	1940	O
	in	O
	Ihithe	O
	village	O
	at	O
	Nyeri	B-LOC
	she	O
	was	O
	educated	O
	in	O
	the	O
	United	B-LOC
	States	I-LOC
	at	O
	Mount	B-LOC
	St.	I-LOC
	Scholastica	I-LOC
	and	O
	the	O
	university	B-ORG
	of	I-ORG
	Pittsburgh	I-ORG
	as	O
	well	O
	as	O
	university	B-ORG
	of	I-ORG
	Nairobi	I-ORG
	in	O
	1970	O
	she	O
	founded	O
	a	O
	Green	B-ORG
	Belt	I-ORG
	Movement	I-ORG
	a	O
	non	O
	governmental	O
	organisation	O
	focused	O
	on	O
	environmental	O
	and	O
	women	O
	's	O
	rights	O
	.	O
	In	O
	1984	O
	she	O
	was	O
	awarded	O
	the	O
	right	O
	livelihood	O
	and	O
	in	O
	2004	O
	she	O
	became	O
	the	O
	first	O
	African	O
	woman	O
	to	O
	receive	O
	the	O
	Nobel	B-ORG
	prize	I-ORG
	for	O
	her	O
	contribution	O
	to	O
	sustainable	O
	development	O
	democracy	O
	and	O
	peace	O
	she	O
	has	O
	shown	O
	Kenya	B-LOC
	the	O
	importance	O
	of	O
	preserving	O
	the	O
	environment	O
	she	O
	is	O
	so	O
	wonderful	O
	and	O
	merciful	O
	to	O
	give	O
	our	O
	country	O
	what	O
	it	O
	deserves	O
	and	O
	make	O
	it	O
	look	O
	beautiful	O
	.	O
	Thank	O
	you	O
	to	O
	our	O
	mother	O
	Wangari	B-ADLT
	Mathai	I-ADLT
	.	O
	stop-x	stop-x
		
	Why	O
	the	O
	African	B-ORG
	union	I-ORG
	failed	O
	to	O
	deliver	O
	an	O
	any	O
	of	O
	its	O
	objectives	O
	?	O
	The	O
	53	O
	members	O
	of	O
	the	O
	AU	B-ORG
	recently	O
	met	O
	in	O
	Addis	B-LOC
	Ababa	I-LOC
	","	I-LOC
	Ethiopia	I-LOC
	for	O
	its	O
	16th	O
	Ordinary	O
	Session	O
	of	O
	the	O
	summit	O
	of	O
	Heads	O
	of	O
	states	O
	and	O
	government	O
	.	O
	Due	O
	to	O
	political	O
	standoff	O
	in	O
	Ivory	B-LOC
	Coast	I-LOC
	crisis	O
	in	O
	the	O
	continent	O
	.	O
	This	O
	is	O
	a	O
	clear	O
	pointer	O
	that	O
	the	O
	organisation	O
	has	O
	not	O
	fully	O
	played	O
	its	O
	role	O
	of	O
	helping	O
	to	O
	address	O
	Africa	B-LOC
	's	O
	challenges	O
	.	O
	Many	O
	at	O
	times	O
	we	O
	have	O
	heard	O
	of	O
	people	O
	displaced	O
	mainly	O
	because	O
	of	O
	land	O
	issues	O
	.	O
	Land	O
	always	O
	been	O
	a	O
	key	O
	issue	O
	to	O
	those	O
	of	O
	those	O
	that	O
	have	O
	displaced	O
	or	O
	those	O
	are	O
	having	O
	land	O
	disputes	O
	.	O
	Migingo	B-LOC
	is	O
	a	O
	land	O
	situated	O
	in	O
	the	O
	boarder	O
	of	O
	Kenya	B-LOC
	and	O
	Uganda	B-LOC
	and	O
	its	O
	an	O
	island	O
	(	O
	Ugingo	B-LOC
	island	I-LOC
	)	O
	surrounding	O
	by	O
	lake	B-LOC
	Victoria	I-LOC
	.	O
	Both	O
	Kenya	B-LOC
	and	O
	Uganda	B-LOC
	residents	O
	claim	O
	that	O
	the	O
	land	O
	is	O
	there	O
	and	O
	for	O
	some	O
	time	O
	both	O
	country	O
	have	O
	been	O
	fighting	O
	over	O
	this	O
	land	O
	.	O
	This	O
	has	O
	constantly	O
	made	O
	the	O
	residents	O
	of	O
	that	O
	area	O
	to	O
	be	O
	frightened	O
	cause	O
	there	O
	is	O
	tension	O
	in	O
	the	O
	area	O
	since	O
	both	O
	country	O
	keep	O
	fighting	O
	over	O
	the	O
	land	O
	even	O
	brought	O
	their	O
	forces	O
	to	O
	guard	O
	their	O
	land	O
	.	O
	Recently	O
	there	O
	was	O
	a	O
	need	O
	to	O
	settle	O
	the	O
	water	O
	and	O
	the	O
	two	O
	leaders	O
	representing	O
	countries	O
	wet	O
	and	O
	talked	O
	over	O
	the	O
	issue	O
	","	O
	they	O
	promised	O
	to	O
	maintain	O
	peace	O
	and	O
	did	O
	a	O
	survey	O
	to	O
	really	O
	identify	O
	where	O
	Migingo	B-LOC
	and	O
	Ugingo	B-LOC
	island	I-LOC
	is	O
	this	O
	settling	O
	the	O
	issue	O
	.	O
	stop-x	stop-x
		
	The	O
	Kenya	B-ORG
	Red	I-ORG
	Cross	I-ORG
	is	O
	an	O
	humanitarian	O
	relief	O
	organisation	O
	which	O
	prepares	O
	people	O
	for	O
	emergencies	O
	and	O
	keep	O
	people	O
	safe	O
	everyday	O
	.	O
	It	O
	has	O
	come	O
	to	O
	the	O
	rescue	O
	of	O
	many	O
	tragedies	O
	in	O
	Kenya	B-LOC
	.	O
	For	O
	instance	O
	Kenya	B-LOC
	during	O
	the	O
	blast	O
	red	B-ORG
	cross	I-ORG
	released	O
	its	O
	workers	O
	to	O
	rescue	O
	the	O
	victims	O
	during	O
	post	O
	election	O
	violence	O
	it	O
	helped	O
	the	O
	IDPs	O
	.	O
	That	O
	s	O
	not	O
	enough	O
	in	O
	the	O
	current	O
	situation	O
	of	O
	the	O
	Kenya	B-LOC
	for	O
	Kenyans	O
	are	O
	donating	O
	money	O
	food	O
	for	O
	thousand	O
	of	O
	people	O
	who	O
	were	O
	dying	O
	of	O
	hunger	O
	at	O
	Turkana	B-ORG
	.	O
	In	O
	line	O
	to	O
	this	O
	it	O
	has	O
	launched	O
	a	O
	drought	O
	initiative	O
	targeting	O
	to	O
	raise	O
	1	O
	.	O
	9	O
	million	O
	shillings	O
	to	O
	help	O
	1	O
	.	O
	8	O
	beneficiaries	O
	in	O
	the	O
	Kenya	B-LOC
	for	O
	Kenya	B-ORG
	initiative	I-ORG
	.	O
	stop-x	stop-x
		
	Chiaki	B-ADLT
	hayakawa	I-ADLT
	has	O
	been	O
	one	O
	of	O
	the	O
	ambassadors	O
	in	O
	Magoso	B-ORG
	Centre	I-ORG
	for	I-ORG
	Education	I-ORG
	.	O
	She	O
	always	O
	see	O
	to	O
	it	O
	that	O
	children	O
	get	O
	not	O
	only	O
	Education	O
	but	O
	quality	O
	Education	O
	.	O
	She	O
	has	O
	incorporated	O
	some	O
	of	O
	her	O
	friends	O
	from	O
	her	O
	home	O
	County	O
	who	O
	act	O
	as	O
	sponsor	O
	to	O
	students	O
	who	O
	perform	O
	well	O
	in	O
	K.	B-OTHR
	C.	I-OTHR
	P.	I-OTHR
	E.	I-OTHR
	especially	O
	the	O
	needy	O
	people	O
	and	O
	children	O
	from	O
	a	O
	very	O
	poor	O
	background	O
	.	O
	stop-x	stop-x
		
	It	O
	was	O
	during	O
	the	O
	election	O
	of	O
	2007	O
	when	O
	there	O
	was	O
	clashes	O
	all	O
	over	O
	the	O
	country	O
	.	O
	Many	O
	people	O
	lost	O
	their	O
	life	O
	and	O
	their	O
	beloved	O
	ones	O
	others	O
	were	O
	left	O
	homeless	O
	without	O
	knowing	O
	where	O
	to	O
	start	O
	a	O
	new	O
	life	O
	.	O
	Over	O
	a	O
	thousands	O
	children	O
	become	O
	orphans	O
	","	O
	but	O
	other	O
	people	O
	did	O
	not	O
	see	O
	that	O
	they	O
	continued	O
	fighting	O
	over	O
	and	O
	over	O
	.	O
	There	O
	was	O
	no	O
	peace	O
	in	O
	the	O
	country	O
	although	O
	some	O
	people	O
	tried	O
	their	O
	best	O
	to	O
	bring	O
	peace	O
	but	O
	all	O
	was	O
	in	O
	vain	O
	","	O
	even	O
	some	O
	churches	O
	tried	O
	but	O
	there	O
	was	O
	still	O
	no	O
	change	O
	instead	O
	it	O
	turned	O
	over	O
	to	O
	them	O
	again	O
	.	O
	I	O
	remember	O
	when	O
	someone	O
	came	O
	to	O
	Kenya	B-LOC
	by	O
	president	O
	Obama	B-ADLT
	to	O
	come	O
	and	O
	make	O
	peace	O
	in	O
	Kenya	B-LOC
	.	O
	When	O
	he	O
	come	O
	to	O
	Kenya	B-LOC
	he	O
	sat	O
	down	O
	with	O
	all	O
	leader	O
	and	O
	tried	O
	to	O
	make	O
	the	O
	negotiated	O
	to	O
	each	O
	other	O
	.	O
	He	O
	made	O
	peace	O
	between	O
	him	O
	Raila	B-ADLT
	and	O
	Prudential	O
	Kibaki	B-ADLT
	.	O
	stop-x	stop-x
		
	Since	O
	Kofi	B-ADLT
	Astop-x	I-ADLT
	came	O
	to	O
	Kenya	B-LOC
	the	O
	was	O
	at	O
	least	O
	some	O
	change	O
	from	O
	clashes	O
	.	O
	The	O
	arrival	O
	of	O
	Kofi	B-ADLT
	Astop-x	I-ADLT
	made	O
	our	O
	country	O
	to	O
	live	O
	at	O
	least	O
	with	O
	some	O
	peace	O
	.	O
	Several	O
	years	O
	now	O
	in	O
	Kenya	B-LOC
	famine	O
	crisis	O
	has	O
	become	O
	a	O
	very	O
	crucial	O
	thing	O
	Eastern	B-LOC
	and	O
	northern	O
	part	O
	of	O
	Kenya	B-LOC
	.	O
	Many	O
	people	O
	have	O
	died	O
	due	O
	to	O
	starvation	O
	thus	O
	making	O
	the	O
	population	O
	of	O
	the	O
	parts	O
	decrease	O
	drastically	O
	.	O
	Kenya	B-LOC
	all	O
	the	O
	country	O
	site	O
	have	O
	come	O
	together	O
	to	O
	help	O
	those	O
	in	O
	need	O
	of	O
	their	O
	cash	O
	by	O
	initiating	O
	a	O
	Kenya	B-LOC
	forum	O
	which	O
	will	O
	contribute	O
	toward	O
	helping	O
	them	O
	.	O
	This	O
	initiative	O
	helps	O
	an	O
	any	O
	way	O
	possible	O
	even	O
	the	O
	children	O
	can	O
	contribute	O
	with	O
	10	O
	shillings	O
	.	O
	The	O
	money	O
	contributed	O
	will	O
	help	O
	in	O
	bring	O
	food	O
	for	O
	the	O
	people	O
	living	O
	in	O
	those	O
	areas	O
	and	O
	also	O
	building	O
	irrigation	O
	schemes	O
	which	O
	will	O
	serve	O
	as	O
	a	O
	long	O
	term	O
	solution	O
	for	O
	those	O
	people	O
	to	O
	reduce	O
	the	O
	cases	O
	of	O
	starvation	O
	in	O
	the	O
	deserted	O
	and	O
	not	O
	well	O
	fertile	O
	areas	O
	.	O
	Food	O
	and	O
	water	O
	has	O
	been	O
	transported	O
	to	O
	those	O
	area	O
	hence	O
	helping	O
	in	O
	sustaining	O
	their	O
	lives	O
	for	O
	a	O
	shorter	O
	period	O
	of	O
	time	O
	thus	O
	need	O
	for	O
	a	O
	long	O
	term	O
	solution	O
	which	O
	has	O
	just	O
	started	O
	recently	O
	by	O
	constructing	O
	borehole	O
	sand	O
	also	O
	irrigation	O
	schemes	O
	for	O
	that	O
	particular	O
	matter	O
	involved	O
	.	O
	all	O
	along	O
	this	O
	period	O
	of	O
	contributing	O
	have	O
	shown	O
	that	O
	they	O
	have	O
	a	O
	heart	O
	of	O
	helping	O
	others	O
	and	O
	their	O
	neighbours	O
	and	O
	country	O
	men	O
	at	O
	large	O
	.	O
	With	O
	the	O
	resources	O
	we	O
	have	O
	Kenya	B-LOC
	it	O
	is	O
	well	O
	","	O
	able	O
	for	O
	the	O
	government	O
	to	O
	feed	O
	its	O
	own	O
	country	O
	men	O
	without	O
	looking	O
	for	O
	aids	O
	from	O
	other	O
	countries	O
	who	O
	we	O
	are	O
	so	O
	grateful	O
	they	O
	are	O
	doing	O
	so	O
	and	O
	may	O
	God	O
	continue	O
	to	O
	bless	O
	them	O
	and	O
	increase	O
	them	O
	with	O
	the	O
	resourcefulness	O
	they	O
	have	O
	thus	O
	help	O
	in	O
	contributing	O
	to	O
	other	O
	countries	O
	as	O
	well	O
	.	O
	stop-x	stop-x
		
	If	O
	someone	O
	has	O
	HIV	O
	/	O
	Aid	O
	he	O
	need	O
	care	O
	","	O
	support	O
	and	O
	to	O
	be	O
	helped	O
	by	O
	someone	O
	.	O
	If	O
	you	O
	do	O
	not	O
	help	O
	someone	O
	suffering	O
	from	O
	HIV	O
	/	O
	AID	O
	he	O
	might	O
	die	O
	and	O
	you	O
	might	O
	go	O
	to	O
	person	O
	or	O
	suffer	O
	the	O
	consequences	O
	.	O
	my	O
	friend	O
	Kevin	B-ADLT
	his	O
	uncle	O
	he	O
	is	O
	suffering	O
	from	O
	HIV	O
	/	O
	AIDS	O
	.	O
	He	O
	was	O
	affected	O
	with	O
	AIDs	O
	two	O
	thousand	O
	and	O
	eight	O
	this	O
	sickness	O
	has	O
	been	O
	very	O
	bad	O
	and	O
	harmful	O
	even	O
	if	O
	has	O
	beed	O
	given	O
	to	O
	children	O
	.	O
	Now	O
	the	O
	government	O
	has	O
	been	O
	taking	O
	care	O
	of	O
	this	O
	people	O
	but	O
	they	O
	ca	O
	not	O
	help	O
	them	O
	to	O
	go	O
	out	O
	of	O
	this	O
	country	O
	so	O
	that	O
	they	O
	can	O
	get	O
	treatment	O
	for	O
	their	O
	own	O
	money	O
	and	O
	for	O
	them	O
	to	O
	get	O
	more	O
	treatment	O
	.	O
	If	O
	the	O
	government	O
	had	O
	been	O
	tacking	O
	care	O
	of	O
	these	O
	people	O
	suffering	O
	from	O
	HIV	O
	/	O
	AIDS	O
	some	O
	of	O
	them	O
	could	O
	be	O
	now	O
	well	O
	and	O
	happy	O
	to	O
	know	O
	that	O
	their	O
	are	O
	people	O
	taking	O
	care	O
	of	O
	them	O
	and	O
	they	O
	can	O
	be	O
	very	O
	very	O
	good	O
	to	O
	stay	O
	with	O
	their	O
	family	O
	and	O
	to	O
	be	O
	with	O
	their	O
	relatives	O
	in	O
	the	O
	up	O
	-	O
	country	O
	.	O
	stop-x	stop-x
		
	In	O
	slums	O
	areas	O
	we	O
	had	O
	many	O
	talented	O
	children	O
	including	O
	footballers	O
	though	O
	it	O
	has	O
	been	O
	so	O
	brutal	O
	to	O
	see	O
	that	O
	this	O
	children	O
	have	O
	been	O
	not	O
	exposed	O
	and	O
	boasted	O
	their	O
	talent	O
	indeed	O
	they	O
	do	O
	not	O
	have	O
	someone	O
	to	O
	support	O
	them	O
	.	O
	This	O
	is	O
	why	O
	Airtel	B-ORG
	and	O
	Mathare	B-ORG
	youth	I-ORG
	sports	I-ORG
	association	I-ORG
	(	I-ORG
	MYSA	I-ORG
	)	I-ORG
	have	O
	considered	O
	and	O
	come	O
	up	O
	with	O
	a	O
	strategy	O
	of	O
	progressing	O
	sports	O
	in	O
	Kenya	B-LOC
	.	O
	they	O
	have	O
	add	O
	more	O
	perhaps	O
	in	O
	slum	O
	areas	O
	they	O
	have	O
	provided	O
	alot	O
	including	O
	Jerseys	O
	balls	O
	and	O
	more	O
	","	O
	it	O
	has	O
	been	O
	like	O
	fulfilling	O
	the	O
	desire	O
	of	O
	Kenyans	O
	.	O
	Now	O
	what	O
	mysa	B-ORG
	and	O
	airtel	B-ORG
	are	O
	fascinating	O
	are	O
	focusing	O
	is	O
	to	O
	build	O
	more	O
	fields	O
	for	O
	sports	O
	and	O
	to	O
	be	O
	more	O
	fascinating	O
	and	O
	complementing	O
	.	O
	They	O
	have	O
	shown	O
	generosity	O
	to	O
	us	O
	and	O
	Kenyans	O
	should	O
	repay	O
	them	O
	by	O
	showing	O
	their	O
	talents	O
	and	O
	playing	O
	hard	O
	so	O
	that	O
	next	O
	time	O
	they	O
	will	O
	deliver	O
	something	O
	greater	O
	than	O
	before	O
	.	O
	But	O
	where	O
	we	O
	are	O
	Kenyans	O
	had	O
	shown	O
	something	O
	where	O
	three	O
	players	O
	of	O
	Kenyan	O
	are	O
	playing	O
	abroad	O
	and	O
	that	O
	has	O
	been	O
	fabulous	O
	and	O
	also	O
	making	O
	Kenya	B-LOC
	name	O
	to	O
	shine	O
	world	O
	wide	O
	.	O
	This	O
	all	O
	is	O
	because	O
	of	O
	MYSA	B-ORG
	and	O
	Airtel	B-ORG
	and	O
	their	O
	reward	O
	is	O
	by	O
	showing	O
	them	O
	what	O
	we	O
	are	O
	","	O
	showcasing	O
	our	O
	talent	O
	fully	O
	.	O
	stop-x	stop-x
		
	Ashley	B-ORG
	beauty	I-ORG
	school	I-ORG
	is	O
	the	O
	main	O
	sponsor	O
	of	O
	miss	B-ORG
	world	I-ORG
	Kenya	I-ORG
	what	O
	they	O
	do	O
	is	O
	they	O
	give	O
	a	O
	chance	O
	to	O
	all	O
	Kenyan	O
	girls	O
	who	O
	have	O
	an	O
	interest	O
	to	O
	model	O
	.	O
	During	O
	this	O
	year	O
	's	O
	miss	B-ORG
	world	I-ORG
	Ashley	I-ORG
	's	O
	CEO	O
	awarded	O
	Rose	B-ADLT
	the	O
	miss	O
	hope	O
	crown	O
	therefore	O
	making	O
	her	O
	a	O
	model	O
	.	O
	Among	O
	those	O
	awarded	O
	too	O
	is	O
	a	O
	young	O
	girl	O
	who	O
	went	O
	to	O
	class	O
	4	O
	but	O
	had	O
	a	O
	dropout	O
	because	O
	of	O
	school	O
	fees	O
	.	O
	Because	O
	of	O
	her	O
	sincerity	O
	to	O
	share	O
	her	O
	story	O
	with	O
	Kenyans	O
	she	O
	was	O
	awarded	O
	a	O
	scholarship	O
	by	O
	Ashley	B-ORG
	to	O
	study	O
	beauty	O
	.	O
	They	O
	have	O
	awakened	O
	so	O
	many	O
	dreams	O
	.	O
	stop-x	stop-x
		
	Look	O
	forward	O
	for	O
	what	O
	lies	O
	ahead	O
	and	O
	not	O
	look	O
	backward	O
	on	O
	what	O
	lies	O
	behind	O
	.	O
	Now	O
	Kenya	B-LOC
	has	O
	started	O
	to	O
	be	O
	city	O
	everywhere	O
	even	O
	in	O
	rural	O
	areas	O
	members	O
	of	O
	parliament	O
	have	O
	constructed	O
	tarmac	O
	road	O
	health	O
	centres	O
	school	O
	where	O
	education	O
	is	O
	found	O
	and	O
	more	O
	of	O
	developing	O
	.	O
	If	O
	you	O
	look	O
	MP	O
	of	O
	Butere	B-LOC
	/	O
	mumias	B-ADLT
	wycliff	I-ADLT
	oparanya	I-ADLT
	has	O
	done	O
	more	O
	potential	O
	in	O
	Butere	B-LOC
	district	I-LOC
	.	O
	He	O
	was	O
	considered	O
	top	O
	five	O
	using	O
	CDF	B-ORG
	money	O
	for	O
	construction	O
	schools	O
	and	O
	hospitals	O
	.	O
	He	O
	is	O
	also	O
	a	O
	minister	O
	of	O
	planning	O
	.	O
	MPs	O
	are	O
	the	O
	same	O
	everywhere	O
	even	O
	where	O
	there	O
	is	O
	a	O
	road	O
	they	O
	promise	O
	to	O
	built	O
	a	O
	bridge	O
	but	O
	Hon	B-ADLT
	.	I-ADLT
	Oparanya	I-ADLT
	he	O
	is	O
	one	O
	of	O
	the	O
	best	O
	MP	O
	I	O
	've	O
	ever	O
	seen	O
	.	O
	He	O
	is	O
	ready	O
	to	O
	give	O
	anything	O
	and	O
	make	O
	someone	O
	to	O
	be	O
	somebody	O
	in	O
	his	O
	or	O
	her	O
	community	O
	he	O
	is	O
	beloved	O
	MP	O
	in	O
	Butare	B-LOC
	district	I-LOC
	and	O
	he	O
	is	O
	investing	O
	more	O
	.	O
	stop-x	stop-x
		
	Music	O
	is	O
	one	O
	of	O
	the	O
	ways	O
	in	O
	which	O
	people	O
	communicate	O
	.	O
	Some	O
	of	O
	the	O
	songs	O
	have	O
	a	O
	message	O
	in	O
	which	O
	it	O
	has	O
	helped	O
	many	O
	Kenyans	O
	.	O
	Some	O
	of	O
	the	O
	songs	O
	have	O
	a	O
	message	O
	in	O
	which	O
	it	O
	has	O
	helped	O
	many	O
	Kenyans	O
	to	O
	help	O
	one	O
	another	O
	and	O
	live	O
	like	O
	brothers	O
	and	O
	sisters	O
	.	O
	These	O
	songs	O
	are	O
	to	O
	educate	O
	Kenyans	O
	.	O
	Some	O
	songs	O
	have	O
	educated	O
	Kenyans	O
	about	O
	various	O
	diseases	O
	such	O
	as	O
	AIDS	O
	and	O
	STIS	O
	.	O
	It	O
	has	O
	educated	O
	many	O
	Kenyans	O
	about	O
	the	O
	EFFECTS	O
	of	O
	DRUGS	O
	.	O
	EKO	B-ADLT
	DIDA	I-ADLT
	is	O
	one	O
	of	O
	the	O
	musicians	O
	who	O
	has	O
	encouraged	O
	Kenyans	O
	to	O
	live	O
	a	O
	positive	O
	life	O
	.	O
	For	O
	example	O
	he	O
	has	O
	sang	O
	a	O
	song	O
	called	O
	Ghetto	O
	love	O
	.	O
	This	O
	song	O
	tells	O
	us	O
	that	O
	when	O
	he	O
	Eko	B-ADLT
	Dida	I-ADLT
	saw	O
	the	O
	life	O
	which	O
	people	O
	live	O
	.	O
	He	O
	concluded	O
	to	O
	come	O
	with	O
	a	O
	song	O
	which	O
	educate	O
	people	O
	that	O
	even	O
	the	O
	rich	O
	people	O
	came	O
	from	O
	the	O
	slums	O
	.	O
	So	O
	this	O
	song	O
	tells	O
	us	O
	that	O
	it	O
	is	O
	only	O
	God	O
	who	O
	provides	O
	.	O
	It	O
	also	O
	since	O
	charity	O
	begins	O
	at	O
	home	O
	.	O
	This	O
	song	O
	tells	O
	us	O
	that	O
	we	O
	should	O
	live	O
	in	O
	peace	O
	and	O
	harmony	O
	.	O
	We	O
	should	O
	not	O
	have	O
	tribalism	O
	corruption	O
	and	O
	nepotism	O
	.	O
	I	O
	think	O
	this	O
	man	O
	did	O
	a	O
	great	O
	thing	O
	in	O
	composing	O
	that	O
	song	O
	.	O
	It	O
	has	O
	helped	O
	many	O
	Kenyans	O
	to	O
	live	O
	in	O
	peace	O
	and	O
	harmony	O
	.	O
	stop-x	stop-x
		
	In	O
	the	O
	year	O
	of	O
	2009	O
	I	O
	had	O
	finished	O
	my	O
	K.	B-OTHR
	C.	I-OTHR
	P.	I-OTHR
	E.	I-OTHR
	examination	I-OTHR
	and	O
	I	O
	was	O
	anxiously	O
	to	O
	go	O
	to	O
	a	O
	national	O
	school	O
	.	O
	I	O
	passed	O
	the	O
	exams	O
	with	O
	flying	O
	colours	O
	.	O
	I	O
	got	O
	four	O
	hundred	O
	and	O
	three	O
	and	O
	I	O
	was	O
	called	O
	in	O
	Mang'u	B-ORG
	Boys	I-ORG
	high	I-ORG
	school	I-ORG
	.	O
	but	O
	unfortunately	O
	my	O
	dream	O
	failed	O
	since	O
	my	O
	parents	O
	could	O
	not	O
	pay	O
	my	O
	school	O
	fees	O
	.	O
	That	O
	is	O
	when	O
	my	O
	uncle	O
	who	O
	lived	O
	in	O
	Nairobi	B-LOC
	had	O
	to	O
	admit	O
	me	O
	in	O
	Chavakali	B-ORG
	High	I-ORG
	School	I-ORG
	and	O
	paid	O
	for	O
	my	O
	necessities	O
	up	O
	to	O
	when	O
	he	O
	died	O
	and	O
	there	O
	was	O
	no	O
	any	O
	other	O
	to	O
	continue	O
	with	O
	my	O
	uncles	O
	kindness	O
	.	O
	Within	O
	a	O
	few	O
	months	O
	my	O
	father	O
	was	O
	called	O
	back	O
	to	O
	job	O
	and	O
	was	O
	able	O
	to	O
	pay	O
	my	O
	fee	O
	although	O
	it	O
	was	O
	enough	O
	.	O
	That	O
	is	O
	when	O
	the	O
	principal	O
	Mr.	B-ADLT
	Indimuli	I-ADLT
	started	O
	his	O
	own	O
	project	O
	to	O
	help	O
	those	O
	in	O
	needy	O
	in	O
	our	O
	school	O
	.	O
	From	O
	that	O
	day	O
	on	O
	I	O
	have	O
	no	O
	problem	O
	with	O
	school	O
	fees	O
	and	O
	I	O
	thank	O
	God	O
	for	O
	rescuing	O
	me	O
	.	O
	stop-x	stop-x
		
	The	B-ORG
	federation	I-ORG
	of	I-ORG
	women	I-ORG
	Lawyers	I-ORG
	-	I-ORG
	Kenya	I-ORG
	(	I-ORG
	FIDA	I-ORG
	kenya	I-ORG
	)	I-ORG
	a	O
	non	O
	-	O
	profit	O
	","	O
	Non	O
	-	O
	partisan	O
	membership	O
	organisation	O
	through	O
	diverse	O
	interventions	O
	is	O
	committed	O
	to	O
	creating	O
	a	O
	just	O
	society	O
	that	O
	is	O
	tree	O
	of	O
	all	O
	forms	O
	of	O
	discrimination	O
	against	O
	women	O
	.	O
	This	O
	is	O
	based	O
	on	O
	the	O
	realization	O
	that	O
	women	O
	form	O
	the	O
	majority	O
	of	O
	Kenya	B-LOC
	's	O
	population	O
	play	O
	an	O
	active	O
	and	O
	significant	O
	role	O
	in	O
	the	O
	development	O
	of	O
	society	O
	.	O
	The	O
	women	O
	of	O
	Kakamenga	B-LOC
	were	O
	urged	O
	to	O
	be	O
	open	O
	of	O
	the	O
	challenges	O
	and	O
	face	O
	them	O
	.	O
	With	O
	16	O
	days	O
	of	O
	activism	O
	against	O
	gender	O
	based	O
	violence	O
	with	O
	the	O
	aim	O
	of	O
	stopping	O
	it	O
	cross	O
	the	O
	country	O
	and	O
